*
* THIS FILE IS USED FOR TEXT MESSAGES USED DURING THE EXECUTION OF THE
* Visual LANSA PRODUCT. ALL LINES MUST BE OF THE FORM NNNN,<TEXT> UNLESS
0198,項目長が、渡したﾄﾘｶﾞｰ情報と受け取ったﾄﾘｶﾞｰ情報で一致していません。 ﾃﾞｰﾀﾍﾞｰｽ･ﾌｧｲﾙ･ﾚｲｱｳﾄの変更後に、 ﾄﾘｶﾞｰの再生成および再ｺﾝﾊﾟｲﾙが行われていないと思われます。
0199,項目長が、渡したﾃﾞｰﾀ構造と受け取ったﾃﾞｰﾀ構造で一致していません。 関連付られたﾃｰﾌﾞﾙ定義の変更後に、呼び出し側/受け取り側でﾃﾞｰﾀ構造が再生成されていないと考えられます。
0200,ﾃﾞｰﾀ構造保管ｵﾌﾟｼｮﾝ *EXCHANGE での保管が多過ぎます。 交換ｴﾘｱに保管できるﾃﾞｰﾀ構造は 20 です。 保管数を減らしてください。
0201,ﾃﾞｰﾀ構造保管の長さが 9999 ﾊﾞｲﾄ超えています。 最大は 9999 ﾊﾞｲﾄです。
0202,認識できない X_ProcFunc[i].chType 値が見つかりました。
0203,認識できない開発言語が要求されました。 ｻﾎﾟｰﾄすることができません。
0204,無効/予期しない vchCurrFunc=>S< 値が見つかりました。
0205,無効/予期しないｱｸｼｮﾝ･ﾊﾞｰのｵﾌﾟｼｮﾝが見つかりました。
0206,UIM_manager による戻り値 pX_UIM->sMenuOpt は範囲外です。
0207,ｵﾍﾟﾚｰﾃｨﾝｸﾞ･ｼｽﾃﾑのｴﾗｰがｺﾏﾝﾄﾞ実行時に発生しました。
0208,DISPLAY, REQUEST もしくは POP_UP ｺﾏﾝﾄﾞがﾊﾞｯﾁ環境で見つかりました。
0930,Webｼﾞｮﾌﾞとして実行されないRDMLXﾌｧﾝｸｼｮﾝでDISPLAY, REQUEST, POP_UPｺﾏﾝﾄﾞが見つかりました。
0209,指定されたﾃﾞｰﾀﾍﾞｰｽ･ﾌｧｲﾙのｷｰ数が 0 から >D< の範囲外です。
0248,配列の索引値 >D< は配列 >S< の許容範囲(1 to >D<)の最大値を超えています。
0292,このﾌｧﾝｸｼｮﾝは、Windows 3.1 環境でのみ適用されます。 製品を確認してください。
0376,ﾘｽﾄ >S< の登録が多すぎて、このｵﾍﾟﾚｰﾃｨﾝｸﾞ･ｼｽﾃﾑでｿｰﾄすることができません。技術解説書の詳細を参照して下さい。
0423,ﾘｽﾄ>S<から無効な削除を行おうとしました。ﾘｽﾄ項目>S<は存在しません。
0576,ｺﾝﾎﾟｰﾈﾝﾄ ｸﾗｽ >S< に予期せぬまたは無効な参照が設定されました。
0579,INIT= 初期ﾌｧﾝｸｼｮﾝ >S< に致命的なｴﾗｰが行いました。原因に付いては以前のﾒｯｾｰｼﾞを参照してください。
0580,TERM= 終了ﾌｧﾝｸｼｮﾝ >S< に致命的なｴﾗｰが行いました。原因に付いては以前のﾒｯｾｰｼﾞを参照してください。
0584,ｺﾝﾎﾟｰﾈﾝﾄではないﾍﾞｸﾀｰにｺﾝﾎﾟｰﾈﾝﾄのの処理を行おうとしました。
0585,ﾌｨｰﾙﾄﾞではないﾍﾞｸﾀｰにﾌｨｰﾙﾄﾞの処理を行おうとしました。
0586,ｺﾝﾎﾟｰﾈﾝﾄ ﾏﾈｰｼﾞｬの要求 >L< (10進数) は失敗しました。戻りｺｰﾄﾞ： >L< (10進数).
0601,RDML のﾌｧﾝｸｼｮﾝからｺﾝﾎﾟｰﾈﾝﾄ ﾘｽﾄ >S< に無効な参照が行われました。
0626,必要なﾊﾟﾗﾒｰﾀｰまたは戻り値(ｼﾝﾎﾞﾙ名： >S<)を呼び出し元から受け取っていません。異常終了した RDML ﾚﾍﾞﾙ組込み関数の名前は >S< です。呼び出し元の名前は >S< です。
0627,ﾀｲﾌﾟ，長さ，小数点以下の桁数の引数の検索およびｼﾝﾎﾞﾙ名>S<の戻り値のﾏｯﾋﾟﾝｸﾞｴﾗｰ。渡されるﾃﾞｰﾀ:>C<(>D<,>D<) BIF定義:最小値>C<(>D<,>D<)、最大値>C<(>D<,>D<)。失敗したRDMLﾚﾍﾞﾙBIF名は>S<です。
1043,ｼﾝﾎﾞﾘｯｸ名>S<の引数及び戻り値は同じ長さのﾘｽﾄでなければなりません。失敗したRDMLﾚﾍﾞﾙのBIFは>S<です。無効な値を渡した呼出し元は>S<です。
1044,ｼﾝﾎﾞﾘｯｸ名>S<の引数及び戻り値に無効な省略値のVector数が存在しています。失敗したRDMLﾚﾍﾞﾙのBIFは>S<です。無効な値を渡した呼出し元は>S<です。
0792,ｳｪﾌﾞのｼﾞｮﾌﾞが指定されましたが、'pX_Ids->pWebInfo' は無効です。
0824,PC 外部ﾌｧｲﾙ >S< を SSN >S< へ接続できません。ﾃﾞｰﾀﾍﾞｰｽ >S< と >S< の互換性がありません。
0825,PC 外部ﾌｧｲﾙ >S< を SSN >S< へ接続できません。ﾏｰｼﾞされた接続文字列が 256 ﾊﾞｲﾄを超えています。
0833,ｽﾄﾘﾝｸﾞ >S< がISO日付/時間ﾌｫｰﾏｯﾄに存在していません。 (YYYY-MM-DD か YYYY-MM-DD HH:MM:SS[.f...] か HH:MM:SS)
0934,ﾘｽﾄのﾍﾟｰｼﾞｻｲｽﾞが2GBを超えました。
0951,SUBSTRINGの元ﾌｨｰﾙﾄﾞ >S< はSql Nullであってはならない。
0952,ｻﾎﾟｰﾄされないｷｰﾀｲﾌﾟを使用しています。
0976,内部ｴﾗｰ。最初に解決されずにｱｸｾｽされた変数の評価の状態です。ｱﾌﾟﾘｹｰｼｮﾝの提供元へ連絡してください。
1108,ﾃｰﾌﾞﾙ >S< は正しくｾｯﾄｱｯﾌﾟされていません。他のものを実行する前に開発環境を起動してください。
* *********************************************************************
* RUNTIME MESSAGES USED BY THE X_COM ROUTINES - TRANSLATION IS OPTIONAL
* *********************************************************************
0210,無効/不明なﾃﾞｰﾀ変換ﾀｲﾌﾟが見つかりました。
0211,ｻｰﾊﾞｰでの DBCS 文字列変換値が長過ぎます。
0212,不十分もしくは不正な DBCS 文字列が見つかりました。
0214,ｸﾗｲｱﾝﾄでのｻｰﾊﾞｰ DBCS 文字列変換値が長過ぎます。
0215,ｻｰﾊﾞｰ DBCS 文字列に無効もしくは不正なﾃﾞｰﾀが含まれています。 SHIFT-IN が無効な位置にあります。
0216,ｻｰﾊﾞｰ DBCS 文字列に無効もしくは不正なﾃﾞｰﾀが含まれています。 最後の SHIFT-IN が欠落しています。
0217,DBCS 変換ﾃｰﾌﾞﾙ･ﾌｧｲﾙ >S< (開発言語 >S<) のｵｰﾌﾟﾝ時にｴﾗｰが発生しました。
0218,DBCS 変換ﾃｰﾌﾞﾙ >S< のﾃﾞｰﾀが DBCS ﾃﾞｰﾀ行番号 >S< の範囲外です。
0219,認識できない式構成ﾀｲﾌﾟが見つかりました。
0220,ﾌｧﾝｸｼｮﾝ >S< (ﾌﾟﾛｾｽ >S< ) は、使用する前に再生成および再ｺﾝﾊﾟｲﾙする必要があります.
0221,無効／不明なﾃﾞｰﾀﾍﾞｰｽ操作が要求されました。
0222,選択ﾚｺｰﾄﾞ数制限の >L< を超えました。
0249,致命的 OS ｴﾗｰ >D< が Comms Manager DLL/ﾙｰﾁﾝ >S< のﾛｰﾄﾞで発生しました。 CONFIG.SYS/AUTOEXEC.BAT ﾌｧｲﾙに LIBPATH= ﾊﾟﾗﾒｰﾀｰに <drive>:\CMLIB\DLL がありますか?
0377,致命的 OS ｴﾗｰ >D< が NS/DOS または ｸﾗｲｱﾝﾄ･ｱｸｾｽ/400 DLL/ﾙｰﾁﾝ >S< のﾛｰﾄﾞで発生しました。 AUTOEXEC.BAT 中の PATH= ﾊﾟﾗﾒｰﾀｰに DLL が割当てられているか、または CDLL = 値に指定されているか確認して下さい。
0378,ｸﾗｲｱﾝﾄ･ｱｸｾｽ/400 (または他の OEM ﾙｰﾀｰ) がﾛｰﾄﾞされていません。ﾙｰﾀｰはｺﾐｭﾆｹｰｼｮﾝ･ｾｯｼｮﾝが割当てられる前にﾛｰﾄﾞされていなければなりません。
0929,不十分なﾒﾓﾘが現行の配列ｲﾝﾃﾞｯｸｽ ﾍﾞｸﾀｰ情報を保存するために割り当てられました。
0950,予想外のﾃﾞｰﾀを受け取りました。
0985,ﾃｷｽﾄﾌｧｲﾙを作成した場合、使用するｼﾝｸﾞﾙﾊﾞｲﾄCCSIDを取得することができません。ｼﾞｮﾌﾞCCSIDは >S< です。
1017,DEFINE_ANY_SERVER もしくは DBID=*ANY を使用する場合、ｻｰﾊﾞｰでLANSA V11.0以降を実行している必要があります。
1019,DEFINE_ANY_SERVER もしくは DBID=*ANY を使用する場合、X_RUNﾊﾟﾗﾒｰﾀ CMTH=C CDLL=LCOMGR32.DLL を使用してください。
1024,ｸﾗｲｱﾝﾄ ｺｰﾄﾞﾍﾟｰｼﾞ >S< が不明です。
1025,>S< から >S< の変換が失敗しました: >S<
1066,ﾌｧｲﾙ経路を変換することができません。韓国語のｸﾗｲｱﾝﾄが検出されましたが、このｼｽﾃﾑは韓国語ではありません。Won通貨記号はこのｼｽﾃﾑに存在していないため、変換することができません。ｸﾗｲｱﾝﾄが韓国語の場合、ｻｰﾊﾞｰも韓国語のｼｽﾃﾑでなければなりません。
1072,グローバル変数がサーバー上で初期化されていません。 サービス プログラム X_DLL または X_SSV の複数のインスタンスにより引き起こされた可能性があります。 それらのプログラムがユーザーのライブラリー リスト上でLANSAプログラムライブラリーよりも上に位置するライブラリーに存在しないようにしてください。
1073,サーバー LU名 >S< 接続時にコミュニケーションエラーが発生しました。 サーバー上でリスナージョブが開始されていること、通信の設定、ジョブログを確認してください。
1119,現在のﾍﾞｸﾀｰを送信／受信するために割り当てられたﾒﾓﾘが不十分です。
1129,ﾌｧｲﾙ >S< の転送ｴﾗｰ
1130,ﾌｧｲﾙ >S<\>S< の転送ｴﾗｰ
1133,JIT MSI ｱｯﾌﾟｸﾞﾚｰﾄﾞ要求中のｸﾗｲｱﾝﾄがﾊﾟｯｹｰｼﾞの状態を求めています。
1134,JIT MSI ｱｯﾌﾟｸﾞﾚｰﾄﾞ要求中のｸﾗｲｱﾝﾄがMSIの状態を求めています。
* ************************************************************************
* RUNTIME MESSAGES USED BY THE X_BIF FUNCTION - TRANSLATION IS RECOMMENDED
* ************************************************************************
0223,無効なﾃﾞｰﾀ長が指定されました。
0224,開始 + 長さ が LDA ﾃﾞｰﾀ･ｴﾘｱのｻｲｽﾞの合計を超えました。
0225,この組込み関数は現行ﾊﾞｰｼﾞｮﾝではｻﾎﾟｰﾄされていません。
0226,指定されたﾘｽﾄの項目の長さ >L< は、ｺﾝﾊﾟｲﾗの計算した項目の長さ >L< と同じではありません。このﾁｪｯｸは LANSA for iSeries ｼｽﾃﾑでは実行されません。
0227,ｵﾌﾞｼﾞｪｸﾄ名に無効な "ALL" が使用されています。
0228,入力もしくは出力ﾌｧｲﾙが許容範囲を超えています。
0229,出力ﾌｧｲﾙ形式に A, T, C, D, O 以外が指定されています。
0230,無効文字の処理に I, B, R 以外が指定されています。
0231,改行文字ｵﾌﾟｼｮﾝに Y, N, T 以外が指定されています。
0232,ﾌｧｲﾙ･ｸﾛｰｽﾞのｵﾌﾟｼｮﾝに Y, N 以外が指定されています。
0233,小数点除去ｵﾌﾟｼｮﾝ R は、ﾌｧｲﾙ形式に C および D を使用した場合にのみ有効です。
0234,ﾌｧｲﾙ >S< への書込時に致命的なｴﾗｰが発生しました。
0235,作業ﾘｽﾄ >S< (登録数 >S<) での追加ｵﾌﾟｼｮﾝが無効です。
0236,入力ﾌｧｲﾙ形式に A, T, O, C, CL, D, DL 以外が指定されています。
0237,ﾚｺｰﾄﾞ選択ｵﾌﾟｼｮﾝ >S< が有効値ではありません。
0238,ﾚｺｰﾄﾞ選択ｵﾌﾟｼｮﾝが引数 9 (位置) および/もしくは 10 (値) を指定することなしに使用されています。
0239,作業ﾘｽﾄ >S< には第 1 引数の基本作業ﾘｽﾄの最大登録数と同じ数を指定できません。
0240,作業ﾘｽﾄ >S< には一つ以上の付加作業ﾘｽﾄもしくは特定の基本ﾘｽﾄと付加ﾘｽﾄを使用してください。
0241,計算されたﾊﾞｯﾌｧｰ長が制限値を超えました。
0242,ﾌｧｲﾙ >S< の読み込み時に致命的なｴﾗｰが発生しました。
0243,入力ﾚｺｰﾄﾞ数 >S< の比較位置が無効です。
0244,数字ﾌｨｰﾙﾄﾞ変換ｴﾗｰ。ﾌｨｰﾙﾄﾞの数字/小数が多過ぎるか無効なﾃﾞｰﾀが見つかりました。
0245,ﾘｽﾄのﾛｰﾄﾞ･ｴﾗｰが >S< からﾘｽﾄ >S< への読み出し時に発生しました。
0246,ﾌｧｲﾙ >S< からの読み出しﾚｺｰﾄﾞが短過ぎます。読み出しﾚｺｰﾄﾞ長と計算された最低ﾚｺｰﾄﾞ長はそれぞれ >S< です。
0247,ｺﾏﾝﾄﾞ実行ｵﾌﾟｼｮﾝに S, W 以外が指定されています。
0259,作業ﾘｽﾄ >S< のﾌｫｰﾏｯﾄが間違っています。技術解説書のﾚｲｱｳﾄ詳細を参照してください。
0260,ﾜｰｷﾝｸﾞ ﾘｽﾄ >S< に9999以上の最大許可項目があります。
0323,SET_SESSION_VALUE ｴﾗｰ。ｾｯｼｮﾝ ">S<" 値が無効か不明なものです。技術解説書を参照してください。
0324,SET_SESSION_VALUE ｴﾗｰ。ｾｯｼｮﾝ ">S<" 値にｻﾎﾟｰﾄされていない値 ">S<" をセットしようとしました。技術解説書を参照してください。
0407,ﾌｧｲﾙ属性 RECURLVL は現在ｻﾎﾟｰﾄされていません。
0604,組込み関数ｴﾗｰ。二次ﾚﾍﾞﾙのﾍﾙﾌﾟを参照して下さい。
0607,">S<" と言うﾀｽｸが存在しません。綴りが違うか、不要なｽﾍﾟｰｽが入っています。
0608,">S<" - 指定したﾊﾟｽは無効です。
0609,ﾌﾗｯﾄ ﾌｧｲﾙの作成時にﾊｰﾄﾞﾃﾞｨｽｸの空き領域が足りなくなりました。
0610,">S<" - ﾊﾟｽは無効、またはﾌｧｲﾙが見つかりません。
0611,ﾌｧｲﾙ ">S<" の再生成に失敗しました。
0612,>S<.
0613,">S<" - 指定したｷｰがみつかりません。
0614,この BIF は Microsoft Windows でのみサポートされます。
1170,この BIF は 32 ビットの Windows でのみサポートされます。
0635,ﾊﾞｰｼﾞｮﾝ情報がありません。
0636,ｵﾌﾞｼﾞｪｸﾄ ">S<" は存在しません。
1112,ｷｰ '>S<\>S<' を削除できません。
1113,ｷｰ値 '>S<\>S<' を削除できません。
0760,戻り値のﾀｲﾌﾟはｻﾎﾟｰﾄされていません。
0774,ﾌｧｲﾙ >S< は有効な zip ﾌｧｲﾙではないかまたはﾌｧｲﾙが壊れています。
0775,ﾃﾞｨﾚｸﾄﾘ >S< が見つかりませんまたは作成できません。
1131,ﾌｧｲﾙ >S< への書き込みｴﾗｰ
0776,指定された "上書" ｵﾌﾟｼｮﾝが無効です。(N、U、または Y が有効)
0777,ﾃﾞｨﾚｸﾄﾘ >S< が見つかりません。
0778,指定された "ｻﾌﾞﾃﾞｨﾚｸﾄﾘを含む" ｵﾌﾟｼｮﾝが無効です。(N または Y が有効)
0779,指定された "zip されたﾌｧｲﾙの削除" ｵﾌﾟｼｮﾝが無効です。(N または Y が有効)
0780,圧縮ﾚﾍﾞﾙが 0-9 の範囲ではなければなりません。
0781,ﾌｧｲﾙ >S< をﾌｧｲﾙ >S< へのｺﾋﾟｰが失敗します。
0782,自動解凍ﾌｧｲﾙ >S< のｵﾌｾｯﾄを更新することができません。
0783,Zip ｴﾗｰ >L<: >S<
0804,外部ﾌﾟﾛｸﾞﾗﾑの実行ｴﾗｰ
0805,指定された組込み関数ﾊﾟﾗﾒｰﾀｰの数が正しくないです。
0806,このｺﾏﾝﾄﾞはｳｪﾌﾞ ｼﾞｮﾌﾞのみから実行可能です。
0809,">S<" - 入力値は無効です。
0818,SSN ">S<" は既に定義されﾃﾞｰﾀﾍﾞｰｽ ">S<" に接続されています。
0819,SSN ">S<" はﾃﾞｰﾀﾍﾞｰｽ ">S<" に再接続するために再定義されてました。
0820,SSN ">S<" は既にﾃﾞｰﾀﾍﾞｰｽ ">S<" に接続するように定義されていますので、ｻｰﾊﾞｰに接続するように再定義することができません。
0821,SSN ">S<" は既にｻｰﾊﾞｰ ">S<" に接続するように定義されていますので、ﾃﾞｰﾀﾍﾞｰｽに接続するように再定義することができません。
0829,ﾃﾞｰﾀﾍﾞｰｽ ﾀｲﾌﾟ '>S<' は無効です。
0836,ﾌｨｰﾙﾄﾞ">S<"をｷｰにの追加が失敗しました。論理ﾋﾞｭｰのｷｰ数制限が超えました。
0984,無効なﾀｽｸIDが提供されました。
* Start JSM BIF
0846,JSMｸﾗｲｱﾝﾄのﾗｲｾﾝｽがありません。
0847,ｼﾞｮﾌﾞの属性を取得できません。
0848,ｿｹｯﾄを作成できません。
0849,ｻｰﾊﾞｰが見つかりません。
0850,ｻｰﾊﾞｰに接続できません。
0851,ｻｰﾋﾞｽがｸﾛｰｽﾞされました。
0852,ｻｰﾋﾞｽがｵｰﾌﾟﾝされていません。
0853,ｺﾏﾝﾄﾞを送信できません、接続が終了しました。
0854,ｺﾏﾝﾄﾞを送信できません、接続が終了しました。
0855,ﾊﾞｲﾄ配列を送信できません、接続が終了しました。
0856,ﾌﾟﾛﾄｺﾙ ﾌﾟﾛﾊﾟﾃｨを読めません。
0857,ｷｰﾜｰﾄﾞ ﾘｽﾄを送信できません、接続が終了しました。
0858,ﾊﾞｲﾄ配列のｻｲｽﾞが stdout 記憶域の制限を越えました。
0859,作業ﾘｽﾄを送信できません、接続が終了しました。
0860,ｸﾗｲｱﾝﾄ情報を送信できません、接続が終了しました。
0861,ﾌｨｰﾙﾄﾞ ﾘｽﾄを送信できません、接続が終了しました。
0862,ﾌｨｰﾙﾄﾞ ﾃﾞｰﾀを送信できません、接続が終了しました。
0863,ﾌｨｰﾙﾄﾞ配列の記憶域を割り振ることができません。
0864,ﾌｨｰﾙﾄﾞ ﾃﾞｰﾀの記憶域を割り振ることができません。
0865,受け取ったｽﾃｰﾀｽの値が長すぎます。
0866,受け取ったﾒｯｾｰｼﾞの値が長すぎます。
0867,ｽﾃｰﾀｽの値が読めません。
0868,ﾒｯｾｰｼﾞの値が読めません。
0869,ﾊﾞｲﾄ配列の記憶域を割り振ることができません。
0870,ﾊﾞｲﾄ配列を読めません。
0871,作業ﾘｽﾄの記憶域を割り振ることができません。
0872,作業ﾘｽﾄを読めません。
0873,ﾌｨｰﾙﾄﾞ ﾘｽﾄの記憶域を割り振ることができません。
0874,ﾌｨｰﾙﾄﾞ ﾘｽﾄを読めません。
0875,検査を実行するための記憶域を割り振ることができません。
0876,ｲﾝﾊﾞｳﾝﾄﾞのﾌｨｰﾙﾄﾞﾘｽﾄの確認に失敗しました。
0877,作業ﾘｽﾄを更新できません。
0878,ﾌｨｰﾙﾄﾞ ﾃﾞｰﾀを更新できません。
0879,変換の記述を作成できません。
0880,stbinを読めません。
0881,JSMｸﾗｲｱﾝﾄが正常に初期化されました。
0882,JSMｸﾗｲｱﾝﾄが正常に終了しました。
0883,JSMｸﾗｲｱﾝﾄは既に初期化されています。
0892,ﾃﾞｰﾀはﾊﾞｰｼﾞｮﾝ 10.0 またはそれ以降のﾊﾞｰｼﾞｮﾝにより生成されましたが、OAMはﾊﾞｰｼﾞｮﾝ 10.0 より前に生成されました。
0893,ﾌｧｲﾙ ">S<" を削除できません。
0894,ﾌｧｲﾙ ">S<" の位置を定めることができません。
0895,ﾃﾞｰﾀ ﾌｧｲﾙ ">S<" が、CTX ﾌｧｲﾙの形式と一致しません。
0896,ﾃﾞｰﾀをﾊﾞｰｼﾞｮﾝ 10.0 の形式に変換できません。
0898,">S<" のﾊﾞｰｼﾞｮﾝを決められません。
0911,ﾘｽﾄを復元するために使用するﾜｰｷﾝｸﾞﾘｽﾄは、ﾘｽﾄを保存するために使用するﾜｰｷﾝｸﾞﾘｽﾄと同じではありません。
0912,ﾘｽﾄを受取るために使用するﾜｰｷﾝｸﾞﾘｽﾄは、ﾘｽﾄを送信するために使用するﾜｰｷﾝｸﾞﾘｽﾄと同じではありません。
0913,無効なﾃﾞｰﾀ待ち行列名です。
0914,無効もしくは不明なﾜｰｷﾝｸﾞﾘｽﾄの引数です。
0915,無効な待ち行列の長さが指定されました。指定された長さは >L< でしたが、実際の入力された長さは >L< です。
0916,ﾃﾞｰﾀはRDMLXﾌｨｰﾙﾄﾞを含むﾘｽﾄから送信される可能性があります。受取るﾘｽﾄはRDMLﾌｨｰﾙﾄﾞだけを含みます。
0917,ﾃﾞｰﾀはRDMLﾌｨｰﾙﾄﾞのみを含むﾘｽﾄから送付され、RDMLXﾌｨｰﾙﾄﾞを含むﾘｽﾄで受取られます。
0918,ﾃﾞｰﾀはRDMLXﾌｨｰﾙﾄﾞを含むﾘｽﾄから保管され、RDMLﾌｨｰﾙﾄﾞのみを含むﾘｽﾄに復元されます。
0919,ﾃﾞｰﾀはRDMLﾌｨｰﾙﾄﾞのみを含むﾘｽﾄから保管され、RDMLXﾌｨｰﾙﾄﾞを含むﾘｽﾄに復元されます。
0920,ﾘｽﾄ >S< はRDMLXﾌｨｰﾙﾄﾞを含みます。このﾌｧﾝｸｼｮﾝはRDMLﾌｨｰﾙﾄﾞのみのﾘｽﾄで働きます。
0922,>S< はﾛｰﾄﾞ出来ませんでした。
0923,>S< は誤った組み合わせのｴﾝﾄﾘﾎﾟｲﾝﾄにより、呼び出すことができません。
0935,RDMLXﾌｨｰﾙﾄﾞはIBM iｻｰﾊﾞｰへの要求として使用することができません。
0992,JSMXﾊﾝﾄﾞﾙが無効です。
0993,ﾒｯｾｰｼﾞに必要なﾒﾓﾘを割り当てることができません。
0994,接続に必要なﾒﾓﾘを割り当てることが出来ません。
0995,ｺﾏﾝﾄﾞに必要なﾒﾓﾘを割り当てることが出来ません。
0996,指定されたﾌｨｰﾙﾄﾞ ">S<" を見つけることができません。
0997,ﾌｨｰﾙﾄﾞ定義に必要なﾒﾓﾘを割り当てることができません。
0998,ﾌｨｰﾙﾄﾞﾃﾞｰﾀに必要なﾒﾓﾘを割り当てることができません。
0999,ﾜｰｷﾝｸﾞﾘｽﾄ定義に必要なﾒﾓﾘを割り当てることができません。
1000,ﾜｰｷﾝｸﾞﾘｽﾄﾃﾞｰﾀに必要なﾒﾓﾘを割り当てることができません。
1004,ﾜｰｷﾝｸﾞﾘｽﾄﾃﾞｰﾀにﾒﾓﾘを割り当てることができません。
1005,ﾜｰｷﾝｸﾞﾘｽﾄﾃﾞｰﾀを受取ることができません。
1006,ﾌｨｰﾙﾄﾞﾃﾞｰﾀにﾒﾓﾘを割り当てることができません。
1007,ﾌｨｰﾙﾄﾞﾃﾞｰﾀを受取ることができません。
1008,ﾌｨｰﾙﾄﾞ定義を送付することができません。
1009,ﾌｨｰﾙﾄﾞﾃﾞｰﾀを送付することができません。
1010,ﾜｰｷﾝｸﾞﾘｽﾄ定義を送付することができません。
1012,ﾜｰｷﾝｸﾞﾘｽﾄﾃﾞｰﾀを送付することができません。
1029,ﾌｨｰﾙﾄﾞ定義にﾒﾓﾘを割り当てることができません。
1030,ﾌｨｰﾙﾄﾞ定義を受取ることができません。
1031,ﾜｰｷﾝｸﾞﾘｽﾄ定義にﾒﾓﾘを割り当てることができません。
1032,ﾜｰｷﾝｸﾞﾘｽﾄ定義を受取ることができません。
1061,ﾃﾞｰﾀﾌｧｲﾙ ">S<" にﾃﾞｰﾀがありません。
1083,ファンクション内で使われているフィールドに必要なメモリを割り当てられませんでした。
1084,無効な CONTENT_LENGTH の値
1136,stdinをﾊﾞｲﾅﾘ ﾓｰﾄﾞに変更できません。
1137,stdoutをﾊﾞｲﾅﾘ ﾓｰﾄﾞに変更できません。 
1138,ファイル">S<"を読み込み中に、計算済みの長さと合計の長さが異なっています。 
* End JSM BIF
0963,ｽﾀｰﾄ + 長さはﾃﾞｰﾀｴﾘｱの合計ｻｲｽﾞを超えます。
0964,ﾌﾟﾛﾄﾀｲﾌﾟとしてのRDMLXﾌｨｰﾙﾄﾞを使用してｽﾍﾟｰｽｾﾙを作成することができません。
0965,無効なｾﾙﾀｲﾌﾟが見つかりました。
0966,ｷｰの値は >D< ﾊﾞｲﾄを超えてはいけません。
1014,無効なｵﾌﾞｼﾞｪｸﾄﾀｲﾌﾟが指定されました - 許可する値は PD, PF, FD, DFです。
1058,ﾃﾞｰﾀﾍﾞｰｽﾀｲﾌﾟはDEFINE_DB_SERVERで指定されませんでした。
1059,このｻｰﾊﾞｰへの接続は以前失敗しました。 ｻｰﾊﾞｰは CONNECT_SERVERを実行する前に再定義する必要があります。
1060,ﾃﾞｰﾀﾍﾞｰｽはﾌﾞﾗﾝｸであってはなりません。
1062,無効なﾃﾞｰﾀﾍﾞｰｽｻｰﾊﾞｰ接続 (DSN >S<) に接続する時、ﾌｧｲﾙ >S< にｱｸｾｽすることができません。
* ********************************************************************************
* RUNTIME MESSAGES USED BY THE X_UIM MANAGER - TRANSLATION IS STRONGLY RECOMMENDED
* ********************************************************************************
0272,ﾌｫﾝﾄの設定(~F)...
0301,指定ﾌｫﾝﾄを割当てられません。
0302,数字ﾌｨｰﾙﾄﾞへ無効なﾃﾞｰﾀが入力されました。
0303,英数字ﾌｨｰﾙﾄﾞに無効なﾃﾞｰﾀがあります。
0304,小数点位置の指定が無効です。
0305,数字ﾌｨｰﾙﾄﾞが桁あふれしています。
0306,英数字ﾌｨｰﾙﾄﾞが桁あふれしています。
0307,未定義のｴﾗｰｺ-ﾄﾞ >D< が見つかりました。
0308,このﾌｨｰﾙﾄﾞにはﾌﾞﾗﾝｸの入力はできません。
0309,数字のみのﾌｨｰﾙﾄﾞに数字以外の文字が入力されています。
0310,ﾓｼﾞｭﾗｽ 10 ｴﾗｰ
0311,ﾓｼﾞｭﾗｽ 11 ｴﾗｰ
0312,このﾌｨｰﾙﾄﾞにはﾌﾞﾗﾝｸの入力は無効です。
0314,先頭文字が無効です。
0906,DATE, TIME, DATETIME ﾌｨｰﾙﾄﾞのﾃﾞｰﾀが無効です。
0421,このﾌｨｰﾙﾄﾞには DBCS のみ入力できます。
0422,このﾌｨｰﾙﾄﾞには DBCS か SBCS のどちらか片方を入力できます。
0553,このﾌｨｰﾙﾄﾞには SBCS のみ入力できます。
0315,ﾌﾟｯｼｭ･ﾎﾞﾀﾝのﾃｷｽﾄがｽｸﾛｰﾙ範囲を超えています。
0316,このｵﾍﾟﾚｰﾃｨﾝｸﾞ･ｼｽﾃﾑではﾃﾞﾊﾞｯｸﾞはｻﾎﾟｰﾄされていません。
0317,ﾌｨｰﾙﾄﾞに入力された DBCS 文字が多すぎます。
0318,ｻﾝﾌﾟﾙ･ﾒｯｾｰｼﾞ >L< >S<。
0319,ｾｯｼｮﾝ >S<　が開始できません。 戻りｺ-ﾄﾞ= >L<。
0320,警告ﾒｯｾｰｼﾞ >L< がありません。
0321,名前のﾌｨｰﾙﾄﾞに無効な文字があります。
0338,現行ﾌﾟﾛｾｽをこの文脈で使用する前に、再生成及び再ｺﾝﾊﾟｲﾙをする必要があります。
0551,>S< はｺﾝﾎﾟｰﾈﾝﾄです。この方法で呼び出すことはできません。
0552,>S< はﾌｧﾝｸｼｮﾝです。この方法で呼び出すことはできません。
0583,>S< はﾌﾟﾛｾｽです。使い方が無効です。
0764,Visual LANSA ﾃﾞﾊﾞｯｸﾞ
* The following text is used in 1st level message so it is limited to 128 characters.
