*
* THIS FILE IS USED FOR TEXT MESSAGES USED DURING THE EXECUTION OF THE
* LANSA pour Windows PRODUCT. ALL LINES MUST BE OF THE FORM NNNN,<TEXT> UNLESS
0988,A1000
0989,Erreur de compilation de l'objet &1
0990,A1000
1054,Fichier de contrôle d'installation introuvable (.dol). Installation du package impossible.
1055,
1056,&1
1057,A1320
* ************************************************************************
* RUN TIME ERRORS ISSUED BY *LSERVER SERVICES - TRANSLATION IS RECOMMENDED
* ************************************************************************
0571,Erreur de configuration du poste client. Code retour = >D<.
0572,Erreur lors de la réception d'une demande du client.
0573,Erreur lors de l'envoi d'une réponse au client.
0574,Erreur dans l'OAM ">S<" lors de l'exécution de la demande >D<. Code retour ">S<".
0575,Définition du contrôle de validation non trouvée.
0784,Erreur de chargement de la DLL ou bibliothèque partagée >S<. Code retour  = >S<.
0785,Erreur de résolution du point d'entrée >S< de la DLL ou bibliothèque partagée>S<.
0786,Apostrophe correspondante manquante.
0787,Erreurs dans la commande.
0788,>S< exécution démarrée.
0789,Mot-clé >S< de la commande >S< non trouvé.
0790,Mot-clé >S< valeur ">S<" incorrecte.
0791,Caractère ">S<" incorrect à la suite de la chaîne >S<.
0795,Parenthèse correspondante manquante.
0796,La longueur de la commande de l'OS Command est >D<. La longueur maximum autorisée est >D<.
0797,Fichier exécutable >S< non trouvé.
1045,Requête liée non supportée parce que des fichiers sont dans des bases de données différentes.
* ************************************************************************
* RUN TIME ERRORS ISSUED BY OPEN SSL SERVICES - TRANSLATION IS RECOMMENDED
* ************************************************************************
1094,OpenSSL: Attention, données aléatoires insuffisantes. La sécurité peut être compromise.
1095,OpenSSL: Génération de clé privée RSA, modulo >D< bit.
1096,OpenSSL: Erreur d'initialisation de la paire de clés RSA.
1097,OpenSSL: Erreur d'ouverture du fichier certificat de clé publique >S<.
1098,OpenSSL: Chiffrage asymétrique >S<.
1099,OpenSSL: Chiffrage symétrique >S<.
1100,OpenSSL: Chiffrage symétrique modulo >D< bits.
1101,OpenSSL: Plus d'un fichier public (*.>S<) dans >S<.
1102,OpenSSL: Erreur d'initialisation.
1103,OpenSSL: Erreur de lecture de la clé publique >S<.
1104,OpenSSL: Des travaux existent déjà dans la file d'attente de travaux cryptée. Ils sont irrécupérables et sont donc supprimés.
